id,url,title,author,description,image,host,time_added,source,itunes_id,itunes_owner_name,generator,language,problematic
"7923271","https://www.spreaker.com/show/7122422/episodes/feed","Heidi & Co.","Heidi Heyns","<b>Heidi & Co. — The Front Porch ChroniclesHeidi & Co</b>. —<br /><br /><b>The Front Porch Chronicles</b> <i>is a story-driven radio show about connection, reinvention, resilience, and the moments that change how we see ourselves and each other.</i><br /><br />Hosted by <b><i>Heidi Heyns</i></b>, <i><b>the show brings together candid conversations, human stories, unexpected wisdom, and the kind of honest exchange that feels rare in a noisy world.</b> </i><br /><br />Rooted in New Orleans and broadcast on WGSO 990AM, each episode explores the spark inside ordinary people living through extraordinary turns.This is where humor, heart, memory, courage, and community meet — not as performance, but as real conversation.Heidi & Co. — real stories, shared wisdom, and the spark that connects us.<br /><br />Become a supporter of this podcast: <a href=""https://www.spreaker.com/podcast/heidi-co--7122422/support?utm_source=rss&utm_medium=rss&utm_campaign=rss"">https://www.spreaker.com/podcast/heidi-co--7122422/support</a>.","https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/726273bb0b65fa77c693ca941603a6d9.jpg","spreaker.com","1782144554","podping","","Heidi Heyns","","en",""
"7923270","https://www.spreaker.com/show/7123727/episodes/feed","José de Alencar (1829 - 1877) - Lucíola","Michela Bertazzo","Lucíola é o primeiro perfil de mulher publicado por José de Alencar (seguido mais tarde por Diva e Senhora). Conta a história da chegada do provinciano Paulo à corte do Rio de Janeiro e seu encontro com Lúcia, mulher bela, mas cortesã, que no entanto guarda um terrível segredo em seu passado. - Summary by Leni","https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/bac22f8fc8034379f6edff2fa7a38557.jpg","spreaker.com","1782144274","podping","","Michela Bertazzo","","pt",""
"7923269","https://rss.buzzsprout.com/2622611.rss","The Serving the Future Show","Ryan Redondo & Steve Adamson","<p>Serving the Future is a podcast dedicated to exploring the people, pathways, and possibilities that shape the future of tennis and racquet sports. Hosted by Ryan Redondo, CEO of Youth Tennis San Diego, and renowned coach Steve Adamson, the show brings together players, coaches, parents, industry leaders, and innovators to share the stories, experiences, and lessons that drive success both on and off the court.</p><p><br></p><p>From junior development and college recruiting to professional tennis, pickleball, padel, and the evolving landscape of youth sports, Serving the Future dives into the journeys that define champions. Through insightful conversations and real-world perspectives, the podcast highlights the power of opportunity, resilience, mentorship, and community in helping athletes reach their full potential while developing skills that last far beyond the game.</p>","https://storage.buzzsprout.com/vc3uon8ug479f0cebpu5or3todw4?.jpg","buzzsprout.com","1782144176","podping","","Ryan Redondo & Steve Adamson","Buzzsprout (https://www.buzzsprout.com)","en-us",""
"7923268","https://www.spreaker.com/show/6346106/episodes/feed","El podcast de Sofía Obregón","Sofía Obregón","","https://d3wo5wojvuv7l.cloudfront.net/images.spreaker.com/nuvolari-assets/green_square_mic.jpg","spreaker.com","1782144111","podping","","Sofía Obregón","","es",""
"7923267","https://www.spreaker.com/show/7123726/episodes/feed","José de Alencar - Iracema","Michela Bertazzo","Iracema, a virgem tabajara consagrada a Tupã, apaixona-se por Martim, guerreiro branco, inimigo de seu povo. Por esse amor abandona a tribo, tornando-se sua esposa. Ao perceber, mais tarde, que Martim sente saudades de sua terra e talvez de alguma mulher, começa a sofrer. Tem o filho, Moacir, enquanto Martim está lutando em outras regiões. Quando ele volta, Iracema está prestes a morrer. (Rogerio M.)","https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/4272cb82c9d93f87bfba8fdd9573d960.jpg","spreaker.com","1782144036","podping","","Michela Bertazzo","","pt",""
"7923266","https://feeds.acast.com/public/shows/6a380717e88c52614eb16662","The Hidden Money System","Edgar Watkins","<p>Most people see prices, paychecks, debt, and investments. Few see the systems underneath them.</p><p>The Hidden Money System explores the invisible structures, incentives, and financial forces that shape</p><br><p>modern life, from personal wealth and economic mobility to inflation, leverage, and power.</p><p>Through deep investigations and expanded analysis, we uncover the mechanisms that influence who works, who wins, and why.</p><p><br></p><hr><p style='color:grey; font-size:0.75em;'> Hosted on Acast. See <a style='color:grey;' target='_blank' rel='noopener noreferrer' href='https://acast.com/privacy'>acast.com/privacy</a> for more information.</p>","https://assets.pippa.io/shows/cover/1782056481445-e1e2f0b5-99fc-4979-a76b-a5b222e0d384.jpeg","acast.com","1782143914","api","","Edgar Watkins","acast.com","en",""
"7923265","https://www.spreaker.com/show/7123724/episodes/feed","José de Alencar - O Guarany: Romance Brasileiro","Michela Bertazzo","O Guarany: Romance Brasileiro é um romance histórico escrito por José de Alencar, originalmente publicado em capítulos no jornal Diário do Rio de Janeiro, durante o ano de 1857, sendo editado em livro no fim do mesmo ano. A obra entrelaça a temática da miscigenação e dos embates entre os portugueses e os nativos com um enredo romântico da relação entre um nativo, Peri, e uma filha de portugueses, Cecília. O Guarani foi um sucesso imediato quando da sua publicação em folhetim, e foi responsável pela fama de Alencar, tendo originado dezenas de releituras e adaptações, inclusive para outros meios, como ópera, cinema, teatro e quadrinhos. (Resumo por Leni)","https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/564d8ce568ef5a7d0dbdfb707e23d7f4.jpg","spreaker.com","1782143871","podping","","Michela Bertazzo","","pt",""
"7923264","https://rss.buzzsprout.com/2625948.rss","Wired to Work with Jess Chapman","Jessica Chapman","Wired to Work is a podcast about how people really work, and how we can work better, together. Hosted by workplace strategist Jess Chapman, each episode blends neuroscience, leadership, and human insight to explore what’s happening in our brains, bodies and our workplaces.  Expect practical solo episodes that decode the science in real life, plus conversations with leading neuroscientists, coaches, and wellness experts who bring science-based insights into everyday work. So whether you're interested in creating a great workplace, want to learn how to work better yourself, or just interested in the brain and how we think, lead and learn, hit subscribe and come along. We're Wired to Work and we're just getting started!","https://storage.buzzsprout.com/31k4d0rdq3m3mug349g5isgfvpeh?.jpg","buzzsprout.com","1782143867","podping","","Jessica Chapman","Buzzsprout (https://www.buzzsprout.com)","en",""
"7923263","https://feed.firstory.me/rss/user/cmqpe8n8b005u01yvhotm858v","出海评论本土化！本自媒体供货商平台提供的多语库，生成""TikTok用户随机文字评论""造势","出海评论本土化！本自媒体供货商平台提供的多语库，生成""TikTok用户随机文字评论""造势","<p>""TikTok用户随机文字评论""强调评论内容符合目标国语言习惯——美区用 slang（""Thisss🔥""""Need tutorial plz""），东南亚混本地语＋英。通过真人设备分批次发送，避免同一句式重复致折叠。随机文字评论比单纯表情更利于触发算法将视频推入讨论热池，尤适带货视频""这在哪买？""类询单评论引导转化。注意规避敏感词与脏话防被系统删评，评论时间间隔模拟真人打字速度。 <br /> <br />Diverse textual comments in local languages make videos appear more authentically popular abroad. <br /> <br />官网入口： https://xhsfans.top <br /> <br />官网链接： https://sph365.top <br />如果站点无法进入表示网络不稳定，开启VPN即可进入自助下单源头平台。 <br />招代理，搭建同款站点，一键躺赚，招机房供货商。  <br />飞机电报: @tw168tech ✈️✈️  <br />本站仅供技术爱好者使用，防失联发任一信息至永久固定邮箱即时获取最新源头平台地址 aotelaisichn@gmail.com <br /> <br /> <br/>Powered by <a href=""https://firstory.me/zh"">Firstory Hosting</a></p>","https://image.firstory-cdn.me/Avatar/cmqpe8n8b005u01yvhotm858v/1782143523302.jpg","firstory.me","1782143824","api","","出海评论本土化！本自媒体供货商平台提供的多语库，生成""TikTok用户随机文字评论""造势","Firstory v2","uz","1"
"7923262","https://feeds.blubrry.com/feeds/3803911.xml","Grace Community Church - Detroit","Grace Community Church - Detroit","Grace Community Church is a ""mosaic striving to live like Jesus."" Located in Detroit, MI, we are led by Pastor Doug Kempton. Learn more at www.gracewired.com.","https://assets.blubrry.com/coverart/orig/3803911-804131.jpg","blubrry.com","1782143730","podping","","Grace Community Church - Detroit","Blubrry Account Management: https://www.blubrry.com/","en",""
"7923261","https://www.spreaker.com/show/7123719/episodes/feed","José de Alencar - Diva","Michela Bertazzo","""Diva"", publicado em 1864, um dos três ""perfis de mulher"" de José de Alencar, tem como personagem principal e narrador Augusto Amaral, que conta, através de cartas, a história de seu encontro e paixão pela jovem Emília, rica herdeira, acostumada a ter todos as suas ordens e caprichos atendidos. Publicado logo após ""Lucíola"", obra de maior sucesso, ""Diva"" tem em comum com aquele o pano de fundo, também a corte imperial brasileira, no Rio de Janeiro, e a crítica à sociedade frívola frequentadores dos salões. ""Diva"" é conectado a ""Lucíola"" também por duas referências internas à obra: por um lado, a dedicatória de ""Diva"" refere a mesma senhora que teria recolhido e publicado as cartas de Paulo em ""Lucíola""; por outro, o próprio romance ""Diva"" é um apanhado de cartas, desta vez endereçadas a Paulo, narrador de Lucíola, O terceiro desses romances urbanos acerca da situação da mulher foi ""Senhora"", publicado mais de dez anos depois. - Summary by Leni","https://d3wo5wojvuv7l.cloudfront.net/images.spreaker.com/nuvolari-assets/light_blue_square_mic.jpg","spreaker.com","1782143663","podping","","Michela Bertazzo","","pt",""
"7923260","https://www.spreaker.com/show/7123695/episodes/feed","El podcast de Ana Sofía Salinas Ramírez","Ana Sofía Salinas Ramírez","","https://d3wo5wojvuv7l.cloudfront.net/images.spreaker.com/nuvolari-assets/light_blue_square_mic.jpg","spreaker.com","1782143655","podping","","Ana Sofía Salinas Ramírez","","es",""
"7923259","https://feeds.captivate.fm/bodypeacepodcast/_conflict","Body Peace Podcast with Jennie Kramer and Nina Manolson","Jennie Kramer + Nina Manolson","<p>Welcome to the Body Peace Podcast (formerly Herstory on a Plate). We are so excited to bring you the Body Peace Podcast—a space for deep, compassionate, real conversations about our relationships with our bodies, food, and the world around us. What began as Herstory on a Plate has grown into something deeper. As conversations evolved, so did our mission. Body Peace® is about stepping off the battlefield with yourself. It’s not about fixing, controlling, or striving for perfection—it’s about finding peace, reconnecting with your body, and learning to return to yourself again and again.</p>","https://artwork.captivate.fm/941c4d45-0549-4ea9-ae28-abec07f0d67f/43859638-1756163233060-b11859f69ee3d.jpg","captivate.fm","1782143628","podping","","Jennie Kramer + Nina Manolson","Captivate.fm","en",""
"7923258","https://www.omnycontent.com/d/playlist/717172f9-c910-463a-ac64-a8f00106f265/ead9b507-7445-458f-8e2b-b46a016308bd/0b5cde0f-aef2-4298-acc6-b46a01630d23/podcast.rss","Sheboygan's Morning News with Steve and Shannon Podcast","MWC","Sheboygan's Morning News with Steve and Shannon Podcast","https://www.omnycontent.com/d/programs/717172f9-c910-463a-ac64-a8f00106f265/ead9b507-7445-458f-8e2b-b46a016308bd/image.jpg?t=1781559163&size=Large","omnycontent.com","1782143602","search","1896938179","MWC","","en-US",""
"7923257","https://www.spreaker.com/show/7123718/episodes/feed","podcast de Tatiana","Tatiana","","https://d3wo5wojvuv7l.cloudfront.net/images.spreaker.com/nuvolari-assets/green_square_mic.jpg","spreaker.com","1782143580","podping","","Tatiana","","pt",""
"7923256","https://www.spreaker.com/show/7123717/episodes/feed","José de Alencar - Como e porque sou romancista","Michela Bertazzo","Como e porque sou romancista é um texto incompleto, escrito por José de Alencar em 1873 e publicado em 1893, em que o autor conta a razão por ter escolhido o romance como veículo privilegiado de sua expressão. A obra faz um relato sobre a formação escolar e as leituras de José de Alencar, e conta como foram as primeiras publicações e seu trabalho em jornais. Esta obra é frequentemente usada em concursos e vestibulares no Brasil. - Summary by Leni","https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/29fd2bf22bad4d8e6c19876b498736bf.jpg","spreaker.com","1782143569","podping","","Michela Bertazzo","","pt",""
"7923255","https://www.spreaker.com/show/7123716/episodes/feed","Reliable Caustic Soda Supplier in China","Wuxi Wanli Chemical Co., Ltd.","<b>WXWL Chemical is a trusted <a href=""https://www.wxwlchem.com/product/caustic-soda-pearls"" target=""_blank"" rel=""noreferrer noopener"">Caustic Soda Supplier in China</a>, delivering premium-quality caustic soda pearls for industrial manufacturing, warehousing, and chemical processing applications. Our products provide consistent purity, dependable performance, and a stable supply chain to support demanding production requirements. With strict quality control, responsive customer service, and efficient global logistics, we help businesses improve sourcing efficiency and operational productivity. Choose WXWL Chemical for reliable chemical supply solutions tailored to large-scale industrial needs and long-term success in competitive global markets. </b>","https://d3wo5wojvuv7l.cloudfront.net/images.spreaker.com/nuvolari-assets/black_square_mic.jpg","spreaker.com","1782143400","podping","","Wuxi Wanli Chemical Co., Ltd.","","en",""
